date,product_id,category,demand_units,unit_price,revenue,stock_level,is_promotion,warehouse,year,month,week,quarter,rolling_4w_demand,demand_vs_avg,is_stockout_risk,promo_demand_lift
2022-01-16,SKU007,Electronics,264,461.64,121872.96,73,0,WH-B,2022,1,2,1,251.7,0.049,0,0
2022-01-23,SKU007,Electronics,343,126.56,43410.08,571,0,WH-C,2022,1,3,1,274.5,0.25,0,0
2022-01-30,SKU007,Electronics,268,110.48,29608.64,58,0,WH-C,2022,1,4,1,280.5,-0.045,0,0
2022-02-06,SKU007,Electronics,353,262.46,92648.38,11,0,WH-B,2022,2,5,1,307.0,0.15,1,0
2022-02-13,SKU007,Electronics,322,61.6,19835.2,348,0,WH-C,2022,2,6,1,321.5,0.002,0,0
2022-02-20,SKU007,Electronics,244,315.49,76979.56,996,0,WH-A,2022,2,7,1,296.8,-0.178,0,0
2022-02-27,SKU007,Electronics,320,265.14,84844.8,237,1,WH-C,2022,2,8,1,309.8,0.033,0,320
2022-03-06,SKU007,Electronics,353,394.68,139322.04,417,0,WH-A,2022,3,9,1,309.8,0.139,0,0
2022-03-13,SKU007,Electronics,318,151.28,48107.04,159,0,WH-C,2022,3,10,1,308.8,0.03,0,0
2022-03-20,SKU007,Electronics,354,263.0,93102.0,165,0,WH-A,2022,3,11,1,336.2,0.053,0,0
2022-03-27,SKU007,Electronics,311,216.43,67309.73,109,0,WH-C,2022,3,12,1,334.0,-0.069,0,0
2022-04-03,SKU007,Electronics,325,340.84,110773.0,385,0,WH-A,2022,4,13,2,327.0,-0.006,0,0
2022-04-10,SKU007,Electronics,298,486.74,145048.52,493,0,WH-A,2022,4,14,2,322.0,-0.075,0,0
2022-04-17,SKU007,Electronics,295,77.54,22874.3,967,0,WH-B,2022,4,15,2,307.2,-0.04,0,0
2022-04-24,SKU007,Electronics,286,36.68,10490.48,22,0,WH-C,2022,4,16,2,301.0,-0.05,1,0
2022-05-01,SKU007,Electronics,278,420.4,116871.2,162,0,WH-C,2022,5,17,2,289.2,-0.039,0,0
2022-05-08,SKU007,Electronics,278,382.36,106296.08,609,0,WH-C,2022,5,18,2,284.2,-0.022,0,0
2022-05-15,SKU007,Electronics,233,60.64,14129.12,699,0,WH-A,2022,5,19,2,268.8,-0.133,0,0
2022-05-22,SKU007,Electronics,238,221.52,52721.76,3,0,WH-B,2022,5,20,2,256.8,-0.073,1,0
2022-05-29,SKU007,Electronics,197,349.64,68879.08,464,0,WH-C,2022,5,21,2,236.5,-0.167,0,0
2022-06-05,SKU007,Electronics,213,267.07,56885.91,423,0,WH-A,2022,6,22,2,220.2,-0.033,0,0
2022-06-12,SKU007,Electronics,257,289.28,74344.96,443,0,WH-A,2022,6,23,2,226.2,0.136,0,0
2022-06-19,SKU007,Electronics,250,432.92,108230.0,655,0,WH-C,2022,6,24,2,229.2,0.091,0,0
2022-06-26,SKU007,Electronics,201,249.54,50157.54,903,0,WH-C,2022,6,25,2,230.2,-0.127,0,0
2022-07-03,SKU007,Electronics,271,24.85,6734.35,850,0,WH-B,2022,7,26,3,244.8,0.107,0,0
2022-07-10,SKU007,Electronics,257,42.28,10865.96,756,0,WH-A,2022,7,27,3,244.8,0.05,0,0
2022-07-17,SKU007,Electronics,288,349.45,100641.6,751,0,WH-B,2022,7,28,3,254.2,0.133,0,0
2022-07-24,SKU007,Electronics,248,294.77,73102.96,92,0,WH-B,2022,7,29,3,266.0,-0.068,0,0
2022-07-31,SKU007,Electronics,238,36.63,8717.94,510,1,WH-B,2022,7,30,3,257.8,-0.077,0,238
2022-08-07,SKU007,Electronics,244,128.82,31432.08,435,0,WH-C,2022,8,31,3,254.5,-0.041,0,0
2022-08-14,SKU007,Electronics,240,409.74,98337.6,633,0,WH-C,2022,8,32,3,242.5,-0.01,0,0
2022-08-21,SKU007,Electronics,259,16.59,4296.81,623,0,WH-A,2022,8,33,3,245.2,0.056,0,0
2022-08-28,SKU007,Electronics,213,352.11,74999.43,995,0,WH-C,2022,8,34,3,239.0,-0.109,0,0
2022-09-04,SKU007,Electronics,228,35.38,8066.64,265,0,WH-C,2022,9,35,3,235.0,-0.03,0,0
2022-09-11,SKU007,Electronics,226,330.95,74794.7,430,0,WH-A,2022,9,36,3,231.5,-0.024,0,0
2022-09-18,SKU007,Electronics,201,243.07,48857.07,313,0,WH-A,2022,9,37,3,217.0,-0.074,0,0
2022-09-25,SKU007,Electronics,183,115.79,21189.57,163,0,WH-C,2022,9,38,3,209.5,-0.126,0,0
2022-10-02,SKU007,Electronics,198,423.36,83825.28,591,0,WH-B,2022,10,39,4,202.0,-0.02,0,0
2022-10-09,SKU007,Electronics,158,13.58,2145.64,428,0,WH-A,2022,10,40,4,185.0,-0.146,0,0
2022-10-16,SKU007,Electronics,129,408.03,52635.87,277,0,WH-C,2022,10,41,4,167.0,-0.228,0,0
2022-10-23,SKU007,Electronics,142,20.47,2906.74,985,0,WH-B,2022,10,42,4,156.8,-0.094,0,0
2022-10-30,SKU007,Electronics,154,231.47,35646.38,69,1,WH-C,2022,10,43,4,145.8,0.056,0,154
2022-11-06,SKU007,Electronics,137,478.89,65607.93,307,1,WH-C,2022,11,44,4,140.5,-0.025,0,137
2022-11-13,SKU007,Electronics,153,245.79000000000002,37605.87,621,1,WH-A,2022,11,45,4,146.5,0.044,0,153
2022-11-20,SKU007,Electronics,165,86.71,14307.15,262,0,WH-A,2022,11,46,4,152.2,0.084,0,0
2022-11-27,SKU007,Electronics,134,150.99,20232.66,973,0,WH-C,2022,11,47,4,147.2,-0.09,0,0
2022-12-04,SKU007,Electronics,134,345.19,46255.46,296,0,WH-C,2022,12,48,4,146.5,-0.085,0,0
2022-12-11,SKU007,Electronics,179,321.93,57625.47,378,0,WH-C,2022,12,49,4,153.0,0.17,0,0
2022-12-18,SKU007,Electronics,192,140.45,26966.4,468,0,WH-B,2022,12,50,4,159.8,0.202,0,0
2022-12-25,SKU007,Electronics,241,311.24,75008.84,8,0,WH-B,2022,12,51,4,186.5,0.292,1,0
2023-01-01,SKU007,Electronics,244,162.3,39601.2,735,0,WH-B,2023,1,52,1,214.0,0.14,0,0
2023-01-08,SKU007,Electronics,244,41.62,10155.28,506,0,WH-A,2023,1,1,1,230.2,0.06,0,0
2023-01-15,SKU007,Electronics,293,188.54,55242.22,517,0,WH-B,2023,1,2,1,255.5,0.147,0,0
2023-01-22,SKU007,Electronics,297,374.5,111226.5,61,1,WH-A,2023,1,3,1,269.5,0.102,0,297
2023-01-29,SKU007,Electronics,329,61.92,20371.68,947,0,WH-C,2023,1,4,1,290.8,0.131,0,0
2023-02-05,SKU007,Electronics,320,482.32,154342.4,490,0,WH-C,2023,2,5,1,309.8,0.033,0,0
2023-02-12,SKU007,Electronics,353,321.71,113563.63,351,0,WH-C,2023,2,6,1,324.8,0.087,0,0
2023-02-19,SKU007,Electronics,345,19.14,6603.3,680,0,WH-B,2023,2,7,1,336.8,0.024,0,0
2023-02-26,SKU007,Electronics,335,69.8,23383.0,609,0,WH-A,2023,2,8,1,338.2,-0.009,0,0
2023-03-05,SKU007,Electronics,361,72.2,26064.2,777,0,WH-A,2023,3,9,1,348.5,0.036,0,0
2023-03-12,SKU007,Electronics,332,71.62,23777.84,235,0,WH-C,2023,3,10,1,343.2,-0.033,0,0
2023-03-19,SKU007,Electronics,355,250.02,88757.1,437,1,WH-C,2023,3,11,1,345.8,0.027,0,355
2023-03-26,SKU007,Electronics,332,387.44,128630.08,959,0,WH-A,2023,3,12,1,345.0,-0.038,0,0
2023-04-02,SKU007,Electronics,313,241.7,75652.1,426,0,WH-B,2023,4,13,2,333.0,-0.06,0,0
2023-04-09,SKU007,Electronics,320,222.63,71241.6,764,0,WH-B,2023,4,14,2,330.0,-0.03,0,0
2023-04-16,SKU007,Electronics,294,383.64,112790.16,494,0,WH-A,2023,4,15,2,314.8,-0.066,0,0
2023-04-23,SKU007,Electronics,276,138.19,38140.44,448,0,WH-B,2023,4,16,2,300.8,-0.082,0,0
2023-04-30,SKU007,Electronics,258,366.12,94458.96,509,0,WH-B,2023,4,17,2,287.0,-0.101,0,0
2023-05-07,SKU007,Electronics,287,215.88,61957.56,762,0,WH-A,2023,5,18,2,278.8,0.029,0,0
2023-05-14,SKU007,Electronics,259,276.34,71572.06,806,1,WH-B,2023,5,19,2,270.0,-0.041,0,259
2023-05-21,SKU007,Electronics,231,453.4,104735.4,352,0,WH-A,2023,5,20,2,258.8,-0.107,0,0
2023-05-28,SKU007,Electronics,252,11.66,2938.32,622,0,WH-C,2023,5,21,2,257.2,-0.02,0,0
2023-06-04,SKU007,Electronics,245,37.83,9268.35,547,0,WH-B,2023,6,22,2,246.8,-0.007,0,0
2023-06-11,SKU007,Electronics,223,270.34,60285.82,136,0,WH-A,2023,6,23,2,237.8,-0.062,0,0
2023-06-18,SKU007,Electronics,251,99.96,25089.96,255,0,WH-A,2023,6,24,2,242.8,0.034,0,0
2023-06-25,SKU007,Electronics,244,222.81,54365.64,618,0,WH-B,2023,6,25,2,240.8,0.013,0,0
2023-07-02,SKU007,Electronics,263,66.05,17371.15,100,0,WH-B,2023,7,26,3,245.2,0.073,0,0
2023-07-09,SKU007,Electronics,229,115.43,26433.47,173,1,WH-A,2023,7,27,3,246.8,-0.072,0,229
2023-07-16,SKU007,Electronics,275,473.84,130306.0,831,0,WH-C,2023,7,28,3,252.8,0.088,0,0
2023-07-23,SKU007,Electronics,244,266.91,65126.04,863,0,WH-A,2023,7,29,3,252.8,-0.035,0,0
2023-07-30,SKU007,Electronics,268,209.08,56033.44,496,1,WH-B,2023,7,30,3,254.0,0.055,0,268
2023-08-06,SKU007,Electronics,231,75.99,17553.69,606,0,WH-B,2023,8,31,3,254.5,-0.092,0,0
2023-08-13,SKU007,Electronics,269,485.98,130728.62,693,0,WH-A,2023,8,32,3,253.0,0.063,0,0
2023-08-20,SKU007,Electronics,243,194.37,47231.91,765,0,WH-C,2023,8,33,3,252.8,-0.039,0,0
2023-08-27,SKU007,Electronics,245,245.72,60201.4,992,0,WH-B,2023,8,34,3,247.0,-0.008,0,0
2023-09-03,SKU007,Electronics,211,25.47,5374.17,26,0,WH-C,2023,9,35,3,242.0,-0.128,1,0
2023-09-10,SKU007,Electronics,240,245.86,59006.4,0,0,WH-A,2023,9,36,3,234.8,0.022,1,0
2023-09-17,SKU007,Electronics,181,314.35,56897.35,610,0,WH-C,2023,9,37,3,219.2,-0.174,0,0
2023-09-24,SKU007,Electronics,172,288.12,49556.64,255,0,WH-B,2023,9,38,3,201.0,-0.144,0,0
2023-10-01,SKU007,Electronics,171,79.3,13560.3,652,0,WH-C,2023,10,39,4,191.0,-0.105,0,0
2023-10-08,SKU007,Electronics,173,38.89,6727.97,450,0,WH-A,2023,10,40,4,174.2,-0.007,0,0
2023-10-15,SKU007,Electronics,149,194.08,28917.92,842,0,WH-B,2023,10,41,4,166.2,-0.103,0,0
2023-10-22,SKU007,Electronics,96,139.96,13436.16,748,0,WH-B,2023,10,42,4,147.2,-0.348,0,0
2023-10-29,SKU007,Electronics,141,172.28,24291.48,751,0,WH-A,2023,10,43,4,139.8,0.009,0,0
2023-11-05,SKU007,Electronics,159,217.65,34606.35,793,1,WH-C,2023,11,44,4,136.2,0.167,0,159
2023-11-12,SKU007,Electronics,118,192.8,22750.4,529,0,WH-C,2023,11,45,4,128.5,-0.082,0,0
2023-11-19,SKU007,Electronics,244,167.47,40862.68,551,0,WH-A,2023,11,46,4,165.5,0.474,0,0
2023-11-26,SKU007,Electronics,172,438.78,75470.16,720,0,WH-C,2023,11,47,4,173.2,-0.007,0,0
2023-12-03,SKU007,Electronics,169,245.79000000000002,41538.51,153,0,WH-C,2023,12,48,4,175.8,-0.039,0,0
2023-12-10,SKU007,Electronics,227,491.16,111493.32,71,0,WH-B,2023,12,49,4,203.0,0.118,0,0
2023-12-17,SKU007,Electronics,217,79.48,17247.16,507,0,WH-C,2023,12,50,4,196.2,0.106,0,0
2023-12-24,SKU007,Electronics,214,84.19,18016.66,464,0,WH-C,2023,12,51,4,206.8,0.035,0,0
2023-12-31,SKU007,Electronics,250,310.82,77705.0,882,0,WH-B,2023,12,52,4,227.0,0.101,0,0
2024-01-07,SKU007,Electronics,297,290.86,86385.42,338,0,WH-C,2024,1,1,1,244.5,0.215,0,0
2024-01-14,SKU007,Electronics,316,487.28,153980.48,963,0,WH-A,2024,1,2,1,269.2,0.174,0,0
2024-01-21,SKU007,Electronics,339,245.79000000000002,83322.81,198,0,WH-A,2024,1,3,1,300.5,0.128,0,0
2024-01-28,SKU007,Electronics,371,29.38,10899.98,86,1,WH-C,2024,1,4,1,330.8,0.122,0,371
2024-02-04,SKU007,Electronics,300,455.67,136701.0,214,0,WH-B,2024,2,5,1,331.5,-0.095,0,0
2024-02-11,SKU007,Electronics,380,143.07,54366.6,685,0,WH-B,2024,2,6,1,347.5,0.094,0,0
2024-02-18,SKU007,Electronics,391,465.01,181818.91,983,0,WH-C,2024,2,7,1,360.5,0.085,0,0
2024-02-25,SKU007,Electronics,391,12.27,4797.57,79,0,WH-A,2024,2,8,1,365.5,0.07,0,0
2024-03-03,SKU007,Electronics,381,464.44,176951.64,605,0,WH-A,2024,3,9,1,385.8,-0.012,0,0
2024-03-10,SKU007,Electronics,337,245.95,82885.15,164,0,WH-C,2024,3,10,1,375.0,-0.101,0,0
2024-03-17,SKU007,Electronics,343,483.0,165669.0,720,0,WH-A,2024,3,11,1,363.0,-0.055,0,0
2024-03-24,SKU007,Electronics,363,229.55,83326.65,587,0,WH-A,2024,3,12,1,356.0,0.02,0,0
2024-03-31,SKU007,Electronics,338,94.84,32055.92,659,0,WH-A,2024,3,13,1,345.2,-0.021,0,0
2024-04-07,SKU007,Electronics,302,384.62,116155.24,556,0,WH-B,2024,4,14,2,336.5,-0.103,0,0
2024-04-14,SKU007,Electronics,328,375.23,123075.44,96,0,WH-A,2024,4,15,2,332.8,-0.014,0,0
2024-04-21,SKU007,Electronics,312,279.23,87119.76,127,1,WH-C,2024,4,16,2,320.0,-0.025,0,312
2024-04-28,SKU007,Electronics,243,335.68,81570.24,655,0,WH-A,2024,4,17,2,296.2,-0.18,0,0
2024-05-05,SKU007,Electronics,231,263.84,60947.04,963,0,WH-C,2024,5,18,2,278.5,-0.171,0,0
2024-05-12,SKU007,Electronics,240,182.24,43737.6,864,0,WH-C,2024,5,19,2,256.5,-0.064,0,0
2024-05-19,SKU007,Electronics,211,268.46,56645.06,600,1,WH-A,2024,5,20,2,231.2,-0.087,0,211
2024-05-26,SKU007,Electronics,239,249.62,59659.18,337,0,WH-C,2024,5,21,2,230.2,0.038,0,0
2024-06-02,SKU007,Electronics,266,57.85,15388.1,215,0,WH-A,2024,6,22,2,239.0,0.113,0,0
2024-06-09,SKU007,Electronics,246,346.7,85288.2,969,0,WH-A,2024,6,23,2,240.5,0.023,0,0
2024-06-16,SKU007,Electronics,268,225.32,60385.76,633,0,WH-A,2024,6,24,2,254.8,0.052,0,0
2024-06-23,SKU007,Electronics,264,27.96,7381.44,68,0,WH-A,2024,6,25,2,261.0,0.011,0,0
2024-06-30,SKU007,Electronics,234,344.72,80664.48,274,1,WH-C,2024,6,26,2,253.0,-0.075,0,234
2024-07-07,SKU007,Electronics,278,429.82,119489.96,471,1,WH-C,2024,7,27,3,261.0,0.065,0,278
2024-07-14,SKU007,Electronics,267,317.83,84860.61,750,1,WH-B,2024,7,28,3,260.8,0.024,0,267
2024-07-21,SKU007,Electronics,235,379.14,89097.9,290,0,WH-B,2024,7,29,3,253.5,-0.073,0,0
2024-07-28,SKU007,Electronics,287,370.03,106198.61,988,0,WH-A,2024,7,30,3,266.8,0.076,0,0
2024-08-04,SKU007,Electronics,247,39.34,9716.98,516,0,WH-C,2024,8,31,3,259.0,-0.046,0,0
2024-08-11,SKU007,Electronics,222,123.62,27443.64,140,0,WH-B,2024,8,32,3,247.8,-0.104,0,0
2024-08-18,SKU007,Electronics,239,493.32,117903.48,437,0,WH-A,2024,8,33,3,248.8,-0.039,0,0
2024-08-25,SKU007,Electronics,233,256.91,59860.03,307,0,WH-A,2024,8,34,3,235.2,-0.009,0,0
2024-09-01,SKU007,Electronics,223,107.14,23892.22,332,0,WH-C,2024,9,35,3,229.2,-0.027,0,0
2024-09-08,SKU007,Electronics,195,241.38,47069.1,598,0,WH-B,2024,9,36,3,222.5,-0.124,0,0
2024-09-15,SKU007,Electronics,228,389.28,88755.84,557,1,WH-B,2024,9,37,3,219.8,0.037,0,228
2024-09-22,SKU007,Electronics,210,455.74,95705.4,710,0,WH-A,2024,9,38,3,214.0,-0.019,0,0
2024-09-29,SKU007,Electronics,149,290.05,43217.45,369,0,WH-C,2024,9,39,3,195.5,-0.238,0,0
2024-10-06,SKU007,Electronics,161,38.79,6245.19,494,0,WH-C,2024,10,40,4,187.0,-0.139,0,0
2024-10-13,SKU007,Electronics,194,97.21,18858.74,23,0,WH-A,2024,10,41,4,178.5,0.087,1,0
2024-10-20,SKU007,Electronics,132,195.76,25840.32,372,0,WH-C,2024,10,42,4,159.0,-0.17,0,0
2024-10-27,SKU007,Electronics,137,287.06,39327.22,875,1,WH-A,2024,10,43,4,156.0,-0.122,0,137
2024-11-03,SKU007,Electronics,106,491.89,52140.34,459,0,WH-C,2024,11,44,4,142.2,-0.255,0,0
2024-11-10,SKU007,Electronics,129,293.55,37867.95,187,0,WH-B,2024,11,45,4,126.0,0.024,0,0
2024-11-17,SKU007,Electronics,101,56.32,5688.32,906,0,WH-A,2024,11,46,4,118.2,-0.146,0,0
2024-11-24,SKU007,Electronics,149,26.96,4017.04,345,0,WH-B,2024,11,47,4,121.2,0.229,0,0
2024-12-01,SKU007,Electronics,189,495.79,93704.31,100,0,WH-A,2024,12,48,4,142.0,0.331,0,0
2024-12-08,SKU007,Electronics,216,410.51,88670.16,501,0,WH-C,2024,12,49,4,163.8,0.319,0,0
2024-12-15,SKU007,Electronics,210,98.33,20649.3,428,0,WH-C,2024,12,50,4,191.0,0.099,0,0
2024-12-22,SKU007,Electronics,213,297.71,63412.23,436,0,WH-C,2024,12,51,4,207.0,0.029,0,0
2024-12-29,SKU007,Electronics,230,448.38,103127.4,483,0,WH-C,2024,12,52,4,217.2,0.059,0,0
2022-01-02,SKU008,Electronics,181,123.55,22362.55,346,0,WH-B,2022,1,52,1,181.0,0.0,0,0
2022-01-09,SKU008,Electronics,155,359.63,55742.65,594,0,WH-A,2022,1,1,1,168.0,-0.077,0,0
2022-01-16,SKU008,Electronics,175,405.5,70962.5,477,1,WH-B,2022,1,2,1,170.3,0.028,0,175
2022-01-23,SKU008,Electronics,197,41.64,8203.08,732,0,WH-C,2022,1,3,1,177.0,0.113,0,0
2022-01-30,SKU008,Electronics,231,255.75,59078.25,552,0,WH-C,2022,1,4,1,189.5,0.219,0,0
2022-02-06,SKU008,Electronics,206,55.28,11387.68,405,0,WH-A,2022,2,5,1,202.2,0.019,0,0
2022-02-13,SKU008,Electronics,220,212.85,46827.0,804,0,WH-A,2022,2,6,1,213.5,0.03,0,0
2022-02-20,SKU008,Electronics,269,18.39,4946.91,195,0,WH-C,2022,2,7,1,231.5,0.162,0,0
2022-02-27,SKU008,Electronics,251,443.12,111223.12,784,0,WH-B,2022,2,8,1,236.5,0.061,0,0
2022-03-06,SKU008,Electronics,230,392.98,90385.4,610,0,WH-C,2022,3,9,1,242.5,-0.052,0,0
2022-03-13,SKU008,Electronics,242,266.2,64420.4,202,0,WH-C,2022,3,10,1,248.0,-0.024,0,0
2022-03-20,SKU008,Electronics,227,326.08,74020.16,184,0,WH-C,2022,3,11,1,237.5,-0.044,0,0
2022-03-27,SKU008,Electronics,240,275.06,66014.4,503,0,WH-C,2022,3,12,1,234.8,0.022,0,0
2022-04-03,SKU008,Electronics,221,283.25,62598.25,615,0,WH-B,2022,4,13,2,232.5,-0.049,0,0
2022-04-10,SKU008,Electronics,203,345.68,70173.04,280,0,WH-B,2022,4,14,2,222.8,-0.089,0,0
2022-04-17,SKU008,Electronics,168,476.47,80046.96,927,1,WH-B,2022,4,15,2,208.0,-0.192,0,168
2022-04-24,SKU008,Electronics,182,497.03,90459.46,189,0,WH-A,2022,4,16,2,193.5,-0.059,0,0
2022-05-01,SKU008,Electronics,153,26.78,4097.34,732,0,WH-B,2022,5,17,2,176.5,-0.133,0,0
2022-05-08,SKU008,Electronics,181,425.38,76993.78,460,0,WH-C,2022,5,18,2,171.0,0.058,0,0
2022-05-15,SKU008,Electronics,202,257.05,51924.1,608,0,WH-A,2022,5,19,2,179.5,0.125,0,0
2022-05-22,SKU008,Electronics,157,89.76,14092.32,129,0,WH-B,2022,5,20,2,173.2,-0.094,0,0
2022-05-29,SKU008,Electronics,165,325.7,53740.5,312,0,WH-A,2022,5,21,2,176.2,-0.064,0,0
2022-06-05,SKU008,Electronics,148,255.2,37769.6,319,0,WH-A,2022,6,22,2,168.0,-0.119,0,0
2022-06-12,SKU008,Electronics,198,186.46,36919.08,130,0,WH-C,2022,6,23,2,167.0,0.186,0,0
2022-06-19,SKU008,Electronics,177,310.75,55002.75,654,0,WH-A,2022,6,24,2,172.0,0.029,0,0
2022-06-26,SKU008,Electronics,166,21.44,3559.04,529,0,WH-C,2022,6,25,2,172.2,-0.036,0,0
2022-07-03,SKU008,Electronics,172,486.94,83753.68,967,0,WH-A,2022,7,26,3,178.2,-0.035,0,0
2022-07-10,SKU008,Electronics,150,471.93,70789.5,289,1,WH-B,2022,7,27,3,166.2,-0.097,0,150
2022-07-17,SKU008,Electronics,131,120.34,15764.54,896,0,WH-C,2022,7,28,3,154.8,-0.154,0,0
2022-07-24,SKU008,Electronics,172,173.86,29903.92,764,0,WH-B,2022,7,29,3,156.2,0.101,0,0
2022-07-31,SKU008,Electronics,167,231.97,38738.99,103,0,WH-B,2022,7,30,3,155.0,0.077,0,0
2022-08-07,SKU008,Electronics,177,237.37,42014.49,229,0,WH-A,2022,8,31,3,161.8,0.094,0,0
2022-08-14,SKU008,Electronics,176,152.59,26855.84,427,1,WH-B,2022,8,32,3,173.0,0.017,0,176
2022-08-21,SKU008,Electronics,152,274.12,41666.24,392,0,WH-A,2022,8,33,3,168.0,-0.095,0,0
2022-08-28,SKU008,Electronics,188,438.12,82366.56,568,0,WH-B,2022,8,34,3,173.2,0.085,0,0
2022-09-04,SKU008,Electronics,124,279.99,34718.76,636,0,WH-B,2022,9,35,3,160.0,-0.225,0,0
2022-09-11,SKU008,Electronics,114,63.11,7194.54,65,1,WH-B,2022,9,36,3,144.5,-0.211,0,114
2022-09-18,SKU008,Electronics,127,479.76,60929.52,490,1,WH-C,2022,9,37,3,138.2,-0.081,0,127
2022-09-25,SKU008,Electronics,135,382.71,51665.85,429,0,WH-A,2022,9,38,3,125.0,0.08,0,0
2022-10-02,SKU008,Electronics,137,301.36,41286.32,591,1,WH-C,2022,10,39,4,128.2,0.069,0,137
2022-10-09,SKU008,Electronics,125,105.04,13130.0,851,1,WH-A,2022,10,40,4,131.0,-0.046,0,125
2022-10-16,SKU008,Electronics,115,322.06,37036.9,929,0,WH-A,2022,10,41,4,128.0,-0.102,0,0
2022-10-23,SKU008,Electronics,102,19.8,2019.6,140,0,WH-B,2022,10,42,4,119.8,-0.149,0,0
2022-10-30,SKU008,Electronics,140,116.14,16259.6,3,1,WH-C,2022,10,43,4,120.5,0.162,1,140
2022-11-06,SKU008,Electronics,112,349.29,39120.48,512,0,WH-A,2022,11,44,4,117.2,-0.044,0,0
2022-11-13,SKU008,Electronics,110,294.94,32443.4,183,0,WH-B,2022,11,45,4,116.0,-0.052,0,0
2022-11-20,SKU008,Electronics,125,436.88,54610.0,357,0,WH-A,2022,11,46,4,121.8,0.026,0,0
2022-11-27,SKU008,Electronics,88,340.26,29942.88,959,0,WH-A,2022,11,47,4,108.8,-0.191,0,0
2022-12-04,SKU008,Electronics,138,184.35,25440.3,838,0,WH-C,2022,12,48,4,115.2,0.198,0,0
2022-12-11,SKU008,Electronics,126,166.1,20928.6,104,1,WH-A,2022,12,49,4,119.2,0.057,0,126
2022-12-18,SKU008,Electronics,177,142.68,25254.36,454,0,WH-A,2022,12,50,4,132.2,0.339,0,0
2022-12-25,SKU008,Electronics,128,359.68,46039.04,957,0,WH-A,2022,12,51,4,142.2,-0.1,0,0
2023-01-01,SKU008,Electronics,139,86.5,12023.5,894,0,WH-B,2023,1,52,1,142.5,-0.025,0,0
2023-01-08,SKU008,Electronics,176,372.43,65547.68,770,0,WH-A,2023,1,1,1,155.0,0.135,0,0
2023-01-15,SKU008,Electronics,197,122.09,24051.73,28,0,WH-B,2023,1,2,1,160.0,0.231,1,0
2023-01-22,SKU008,Electronics,206,72.11,14854.66,249,0,WH-C,2023,1,3,1,179.5,0.148,0,0
2023-01-29,SKU008,Electronics,227,370.44,84089.88,11,0,WH-B,2023,1,4,1,201.5,0.127,1,0
2023-02-05,SKU008,Electronics,265,448.03,118727.95,466,0,WH-A,2023,2,5,1,223.8,0.184,0,0
2023-02-12,SKU008,Electronics,276,63.09,17412.84,832,0,WH-B,2023,2,6,1,243.5,0.133,0,0
2023-02-19,SKU008,Electronics,226,312.55,70636.3,718,0,WH-C,2023,2,7,1,248.5,-0.091,0,0
2023-02-26,SKU008,Electronics,222,151.8,33699.6,793,0,WH-B,2023,2,8,1,247.2,-0.102,0,0
2023-03-05,SKU008,Electronics,217,184.59,40056.03,500,0,WH-A,2023,3,9,1,235.2,-0.077,0,0
2023-03-12,SKU008,Electronics,224,48.04,10760.96,604,0,WH-B,2023,3,10,1,222.2,0.008,0,0
2023-03-19,SKU008,Electronics,242,268.78,65044.76,987,0,WH-C,2023,3,11,1,226.2,0.07,0,0
2023-03-26,SKU008,Electronics,252,71.82,18098.64,861,1,WH-C,2023,3,12,1,233.8,0.078,0,252
2023-04-02,SKU008,Electronics,226,218.19,49310.94,532,0,WH-A,2023,4,13,2,236.0,-0.042,0,0
2023-04-09,SKU008,Electronics,188,496.78,93394.64,122,0,WH-A,2023,4,14,2,227.0,-0.172,0,0
2023-04-16,SKU008,Electronics,210,20.26,4254.6,583,0,WH-B,2023,4,15,2,219.0,-0.041,0,0
2023-04-23,SKU008,Electronics,196,207.09,40589.64,128,0,WH-C,2023,4,16,2,205.0,-0.044,0,0
2023-04-30,SKU008,Electronics,193,386.03,74503.79,60,0,WH-A,2023,4,17,2,196.8,-0.019,0,0
2023-05-07,SKU008,Electronics,182,232.06,42234.92,677,0,WH-B,2023,5,18,2,195.2,-0.068,0,0
2023-05-14,SKU008,Electronics,170,201.44,34244.8,624,0,WH-B,2023,5,19,2,185.2,-0.082,0,0
2023-05-21,SKU008,Electronics,156,177.36,27668.16,802,0,WH-A,2023,5,20,2,175.2,-0.11,0,0
2023-05-28,SKU008,Electronics,179,350.41,62723.39,0,0,WH-B,2023,5,21,2,171.8,0.042,1,0
2023-06-04,SKU008,Electronics,169,107.93,18240.17,893,0,WH-C,2023,6,22,2,168.5,0.003,0,0
2023-06-11,SKU008,Electronics,196,29.17,5717.32,975,0,WH-B,2023,6,23,2,175.0,0.12,0,0
2023-06-18,SKU008,Electronics,183,136.85,25043.55,138,0,WH-C,2023,6,24,2,181.8,0.007,0,0
2023-06-25,SKU008,Electronics,201,237.37,47711.37,619,0,WH-B,2023,6,25,2,187.2,0.074,0,0
2023-07-02,SKU008,Electronics,151,123.88,18705.88,33,0,WH-C,2023,7,26,3,182.8,-0.174,1,0
2023-07-09,SKU008,Electronics,167,112.87,18849.29,927,0,WH-A,2023,7,27,3,175.5,-0.048,0,0
2023-07-16,SKU008,Electronics,172,184.73,31773.56,557,0,WH-A,2023,7,28,3,172.8,-0.005,0,0
2023-07-23,SKU008,Electronics,163,461.46,75217.98,482,0,WH-B,2023,7,29,3,163.2,-0.001,0,0
